date,symbol,open,high,low,close,volume,number_of_bars,number_of_valid_returns,realized_variance,daily_log_return,complete,realized_volatility,realized_volatility_percent
2021-01-16,ETHUSDT,1168.48,1298.0,1151.77,1227.83,1575384.43797,288,288,0.006115530984209267,0.049501835051495864,True,0.0782018604907151,7.820186049071511
2021-01-17,ETHUSDT,1227.83,1269.02,1165.0,1232.45,1317285.00579,288,288,0.004925280396842834,0.0037556745008371006,True,0.07018034195444502,7.018034195444502
2021-01-18,ETHUSDT,1232.5,1260.75,1182.58,1258.45,998050.11073,288,288,0.0026197682423984825,0.02087674680638773,True,0.051183671638506775,5.118367163850677
2021-01-19,ETHUSDT,1258.52,1438.3,1251.49,1365.36,2278852.55758,288,288,0.0061760294865717885,0.0815373251614899,True,0.07858771842070356,7.858771842070356
2021-01-20,ETHUSDT,1365.36,1407.93,1235.42,1376.99,2219137.62144,288,288,0.006921684700870166,0.008481827427658843,True,0.08319666279887773,8.319666279887773
2021-01-21,ETHUSDT,1376.72,1390.0,1086.0,1110.96,2310208.57298,288,288,0.011617922545059955,-0.21467545114703696,True,0.10778646735587893,10.778646735587893
2021-01-22,ETHUSDT,1111.98,1273.79,1042.31,1232.62,2020593.21673,288,288,0.010193883269906242,0.10391747886940816,True,0.1009647625159701,10.09647625159701
2021-01-23,ETHUSDT,1232.61,1272.44,1195.9,1233.6,1009545.08258,288,288,0.00334593810586024,0.0007947385485330737,True,0.05784408445001304,5.784408445001303
2021-01-24,ETHUSDT,1233.46,1398.83,1220.0,1392.51,1510879.53817,288,288,0.003481351635000479,0.12117115029513412,True,0.05900297988237949,5.900297988237949
2021-01-25,ETHUSDT,1392.19,1475.0,1293.69,1317.88,1885441.31289,288,288,0.0056933716420789066,-0.055083489227751053,True,0.07545443421084613,7.545443421084613
2021-01-26,ETHUSDT,1317.6,1378.49,1244.56,1365.97,1682923.65799,288,288,0.006265682730516945,0.03584041408046988,True,0.07915606565840008,7.915606565840008
2021-01-27,ETHUSDT,1366.54,1373.9,1207.0,1239.03,2009772.08358,288,288,0.006911746302183431,-0.09753598354584667,True,0.0831369129940692,8.31369129940692
2021-01-28,ETHUSDT,1238.93,1360.0,1217.23,1329.69,1365269.71962,288,288,0.003928387408867211,0.07061701692996518,True,0.06267684906619997,6.267684906619997
2021-01-29,ETHUSDT,1329.44,1436.9,1285.35,1379.5,2253963.18682,288,288,0.007806080641958275,0.03677528231630372,True,0.08835202681296155,8.835202681296154
2021-01-30,ETHUSDT,1379.56,1406.0,1326.41,1378.05,1040042.2363,288,288,0.002542623959955245,-0.0010516582717543911,True,0.050424438122355364,5.042443812235536
2021-01-31,ETHUSDT,1378.04,1380.74,1281.12,1312.55,958704.85571,288,288,0.0019578969377704643,-0.04869764640731552,True,0.04424812920079745,4.424812920079745
2021-02-01,ETHUSDT,1312.45,1377.99,1269.99,1374.17,1096397.91862,288,288,0.0023730716519599223,0.045878102496987795,True,0.04871418327304608,4.871418327304608
2021-02-02,ETHUSDT,1374.09,1547.9,1360.28,1511.87,1944227.99878,288,288,0.004183573569176535,0.09549738273185145,True,0.06468055016136254,6.468055016136254
2021-02-03,ETHUSDT,1511.93,1669.35,1508.39,1664.49,1535869.88801,288,288,0.0030717367101413934,0.09617147497977097,True,0.055423250627704916,5.542325062770492
2021-02-04,ETHUSDT,1664.67,1695.2,1554.44,1595.67,1646502.32962,288,288,0.003787807182508881,-0.042225059473645306,True,0.06154516376214204,6.154516376214204
2021-02-05,ETHUSDT,1595.53,1760.49,1591.0,1719.19,1194123.29946,288,288,0.002981619819742995,0.0745595389392394,True,0.05460421064114923,5.460421064114923
2021-02-06,ETHUSDT,1718.95,1743.67,1642.94,1676.35,1149808.33101,288,288,0.0023520452798955083,-0.02523443886358257,True,0.04849788943753644,4.849788943753644
2021-02-07,ETHUSDT,1676.35,1693.0,1490.46,1611.62,1281734.86814,288,288,0.004040746593710871,-0.03937892652139883,True,0.06356686710630681,6.356686710630681
2021-02-08,ETHUSDT,1611.46,1775.57,1563.89,1750.15,1339777.09536,288,288,0.004128368596262768,0.0824616142625232,True,0.06425238202792771,6.425238202792771
2021-02-09,ETHUSDT,1749.68,1821.88,1708.49,1769.13,1185071.89593,288,288,0.0036364534024394676,0.010786401775911359,True,0.060303013211940475,6.030301321194047
2021-02-10,ETHUSDT,1769.14,1837.86,1680.0,1740.78,1219932.25474,288,288,0.00447023934977588,-0.01615461168088888,True,0.06685984856231639,6.685984856231639
2021-02-11,ETHUSDT,1740.76,1819.0,1703.44,1785.62,735079.82699,273,272,,,False,,
2021-02-12,ETHUSDT,1785.83,1864.88,1739.88,1840.26,909600.20653,288,288,0.0016808805007227827,0.03014117212722908,True,0.04099854266584097,4.099854266584098
2021-02-13,ETHUSDT,1840.24,1871.72,1765.0,1814.96,767589.07285,288,288,0.0018289576003950045,-0.01384343707973207,True,0.04276631385091547,4.276631385091547
2021-02-14,ETHUSDT,1815.25,1850.0,1784.11,1800.42,675261.77873,288,288,0.0010285277377064489,-0.008043457889004168,True,0.032070667871225395,3.2070667871225393
2021-02-15,ETHUSDT,1800.03,1835.72,1655.67,1779.25,1053474.57879,288,288,0.0034143881385965548,-0.011828043820221009,True,0.05843276596736248,5.843276596736248
2021-02-16,ETHUSDT,1779.33,1827.28,1724.0,1781.99,817493.47513,288,288,0.002354845580851198,0.0015387901633492182,True,0.04852675118788809,4.852675118788809
2021-02-17,ETHUSDT,1781.99,1855.0,1733.01,1849.88,795711.63311,288,288,0.0013783644569869246,0.037390054760957685,True,0.03712633104666989,3.7126331046669887
2021-02-18,ETHUSDT,1849.7,1950.5,1849.69,1939.61,937227.10191,288,288,0.0014587862379942993,0.04736614981642244,True,0.038194060244942526,3.8194060244942527
2021-02-19,ETHUSDT,1938.91,1972.82,1891.0,1955.0,793404.4115,288,288,0.001159182038067206,0.007903271499352126,True,0.034046762519617135,3.4046762519617135
2021-02-20,ETHUSDT,1955.46,2042.34,1803.14,1913.0,1261315.81279,288,288,0.003531445602717347,-0.02171750297921348,True,0.05942596741086633,5.942596741086633
2021-02-21,ETHUSDT,1912.9,1976.31,1883.01,1933.53,756568.19743,288,288,0.0019337102601897716,0.010674657390530702,True,0.043973972531371,4.3973972531371
2021-02-22,ETHUSDT,1933.54,1936.29,1551.0,1777.58,1807244.98099,288,288,0.010425367702772817,-0.0840944591338251,True,0.10210468991565871,10.210468991565872
2021-02-23,ETHUSDT,1777.42,1782.39,1355.0,1577.89,2547837.82068,288,288,0.02797683465319459,-0.11916437721265102,True,0.16726277127081982,16.726277127081982
2021-02-24,ETHUSDT,1577.79,1712.7,1500.2,1623.39,1384388.81727,288,288,0.008373341348464384,0.028428043912495586,True,0.09150596345847839,9.15059634584784
2021-02-25,ETHUSDT,1623.16,1671.59,1459.16,1481.75,1032670.79409,288,288,0.004929482721429891,-0.09129273372885882,True,0.07021027504169094,7.021027504169094
2021-02-26,ETHUSDT,1482.08,1562.25,1400.0,1444.59,1355973.29378,288,288,0.007581809563205113,-0.0253982774066013,True,0.0870735870583331,8.70735870583331
2021-02-27,ETHUSDT,1444.56,1529.0,1425.0,1458.13,927423.0475,288,288,0.004539544558654836,0.009329248569764487,True,0.067376142355101,6.7376142355101
2021-02-28,ETHUSDT,1458.27,1468.75,1293.18,1419.18,1410207.56284,288,288,0.00836574146232903,-0.027075552821541338,True,0.09146442730553245,9.146442730553245
2021-03-01,ETHUSDT,1418.67,1572.0,1409.91,1569.86,1094695.17839,288,288,0.0030993862092827513,0.1009072033822078,True,0.05567213135207553,5.5672131352075525
2021-03-02,ETHUSDT,1570.0,1602.9,1455.52,1486.78,1061142.38743,288,288,0.004153564474429583,-0.05437373576751869,True,0.06444815338261899,6.444815338261899
2021-03-03,ETHUSDT,1486.79,1656.94,1475.47,1567.69,1054846.31471,288,288,0.0032699823408828097,0.05299049065843674,True,0.05718375941543901,5.718375941543901
2021-03-04,ETHUSDT,1567.68,1624.87,1506.36,1539.23,946365.67088,288,288,0.003915373725032868,-0.018320906916698645,True,0.06257294722987616,6.257294722987616
2021-03-05,ETHUSDT,1539.22,1548.96,1441.66,1528.31,910786.28976,288,288,0.0032824855542312294,-0.007119741635654272,True,0.05729297997338967,5.729297997338967
2021-03-06,ETHUSDT,1528.08,1671.58,1513.03,1650.35,1013300.93928,270,269,,,False,,
2021-03-07,ETHUSDT,1650.68,1734.16,1630.35,1726.16,848470.78136,288,288,0.0023079153832755027,0.044911901618906014,True,0.048040767929702195,4.8040767929702195
2021-03-08,ETHUSDT,1726.46,1843.59,1664.96,1833.18,1149711.39987,288,288,0.0025823158674652667,0.06015287545997033,True,0.050816492081461766,5.081649208146176
2021-03-09,ETHUSDT,1833.22,1870.77,1798.2,1870.51,857229.47855,288,288,0.001898448800832887,0.020158957246936497,True,0.043571192327418434,4.3571192327418435
2021-03-10,ETHUSDT,1870.5,1877.69,1757.0,1795.12,937230.62831,288,288,0.003157643801316205,-0.041139248882490057,True,0.05619291593534015,5.619291593534015
2021-03-11,ETHUSDT,1795.28,1846.7,1725.0,1825.78,909011.4961,288,288,0.0028516886773697647,0.01693542091312303,True,0.053401204830694264,5.340120483069426
2021-03-12,ETHUSDT,1825.78,1841.88,1719.72,1766.1,869564.6361,288,288,0.002703703031992321,-0.03323356726634659,True,0.05199714445998281,5.199714445998281
2021-03-13,ETHUSDT,1766.13,1944.3,1727.75,1922.35,926283.22642,288,288,0.0020842964554801495,0.0847746702264678,True,0.04565409571418702,4.565409571418702
2021-03-14,ETHUSDT,1922.35,1933.1,1836.0,1848.1,637963.63627,288,288,0.0015286582098345246,-0.039390311637082585,True,0.03909805890110818,3.909805890110818
2021-03-15,ETHUSDT,1848.1,1891.76,1730.0,1793.48,1025326.79658,288,288,0.0028468434195185292,-0.03000021776153261,True,0.053355818984610566,5.335581898461057
2021-03-16,ETHUSDT,1793.99,1819.5,1711.68,1805.12,764993.40147,288,288,0.002292961645585987,0.006469205021433099,True,0.0478848790912746,4.7884879091274595
2021-03-17,ETHUSDT,1805.01,1838.88,1741.18,1823.58,658349.44843,288,288,0.001121256503703516,0.01017453041013906,True,0.0334851684138443,3.34851684138443
2021-03-18,ETHUSDT,1823.58,1850.0,1759.04,1776.08,603721.61056,288,288,0.0011370822561860038,-0.026392913379088712,True,0.033720650293047494,3.3720650293047494
2021-03-19,ETHUSDT,1775.92,1840.61,1733.47,1809.1,500258.42875,288,288,0.0012124435433080764,0.018420795444552666,True,0.034820160012671915,3.4820160012671915
2021-03-20,ETHUSDT,1809.01,1868.83,1800.86,1806.1,451556.10639,288,288,0.0006598332362630308,-0.001659659597598444,True,0.025687219317454952,2.568721931745495
2021-03-21,ETHUSDT,1806.57,1817.16,1747.0,1782.98,465953.98749,288,288,0.0010453554286214844,-0.012883702679305005,True,0.03233195677068563,3.233195677068563
2021-03-22,ETHUSDT,1783.23,1807.51,1655.15,1680.97,582727.49081,288,288,0.0018938775539855555,-0.05891511402087717,True,0.04351870349614698,4.351870349614698
2021-03-23,ETHUSDT,1681.17,1721.17,1650.0,1668.08,577213.99589,288,288,0.0015053712186094575,-0.007697743330171512,True,0.038799113631750114,3.8799113631750113
2021-03-24,ETHUSDT,1668.2,1740.86,1536.92,1581.84,753834.52393,288,288,0.0031938759754159968,-0.05308453798668984,True,0.05651438733115663,5.651438733115663
2021-03-25,ETHUSDT,1581.88,1622.0,1549.4,1585.74,701697.00258,288,288,0.0032393506293460395,0.0024624489172733947,True,0.056915293457435845,5.691529345743584
2021-03-26,ETHUSDT,1585.83,1699.93,1585.79,1698.84,515470.92907,288,288,0.0010533559175949206,0.06889448986456016,True,0.0324554451147249,3.2455445114724903
2021-03-27,ETHUSDT,1698.84,1732.67,1666.41,1712.63,443845.49957,288,288,0.0008723874945722594,0.008084535469532242,True,0.029536206502735918,2.9536206502735918
2021-03-28,ETHUSDT,1712.52,1725.66,1661.4,1687.01,348895.51314,288,288,0.0007987490107275943,-0.01507246945326338,True,0.02826214802041052,2.826214802041052
2021-03-29,ETHUSDT,1687.16,1841.0,1677.85,1816.74,647724.46387,288,288,0.0011910297244216426,0.07408595493625757,True,0.034511298503847154,3.4511298503847154
2021-03-30,ETHUSDT,1816.76,1859.13,1786.3,1840.46,568842.00526,288,288,0.000850453597018259,0.012971854211305749,True,0.02916253756136902,2.9162537561369017
2021-03-31,ETHUSDT,1840.41,1947.29,1768.15,1919.37,746995.8591,288,288,0.0017207007405694646,0.041981466818800425,True,0.041481330024114034,4.148133002411403
2021-04-01,ETHUSDT,1919.37,1984.77,1885.02,1968.05,741585.07266,288,288,0.0021191603763822614,0.025046197616484422,True,0.046034339100092025,4.603433910009203
2021-04-02,ETHUSDT,1968.05,2146.0,1948.48,2133.69,846197.93215,288,288,0.0014009212266861734,0.08080967041185806,True,0.03742888225269589,3.742888225269589
2021-04-03,ETHUSDT,2133.69,2138.12,1996.3,2008.52,770176.32192,288,288,0.0026090455725251626,-0.060454742775761364,True,0.05107881725847969,5.107881725847969
2021-04-04,ETHUSDT,2008.59,2091.83,1975.24,2075.69,514345.76554,288,288,0.0012241573385380513,0.03289549607977387,True,0.03498795990820344,3.4987959908203443
2021-04-05,ETHUSDT,2075.7,2130.64,2002.15,2107.38,684923.61494,288,288,0.0012566097441636505,0.015151841243722014,True,0.035448691713004736,3.5448691713004736
2021-04-06,ETHUSDT,2107.43,2151.0,2044.65,2112.21,673386.0557499999,288,288,0.0015993893180337518,0.0022893229482011325,True,0.03999236574689914,3.999236574689914
2021-04-07,ETHUSDT,2112.22,2129.01,1930.01,1963.47,892984.90422,288,288,0.002923564078717823,-0.07302147663878565,True,0.05406999240537974,5.406999240537974
2021-04-08,ETHUSDT,1963.46,2084.61,1947.35,2080.46,501355.998,288,288,0.0010422577397440863,0.057875707028076824,True,0.03228401678453421,3.228401678453421
2021-04-09,ETHUSDT,2080.39,2100.0,2047.57,2066.87,426387.4379,288,288,0.0005977735126538535,-0.006553637468455719,True,0.02444940720454902,2.444940720454902
2021-04-10,ETHUSDT,2067.19,2200.0,2058.0,2133.49,655458.20894,288,288,0.001332314679853856,0.03172375086109791,True,0.03650088601464156,3.650088601464156
2021-04-11,ETHUSDT,2133.49,2165.02,2113.4,2151.36,392265.50773,288,288,0.0008915721082401247,0.008341063797419498,True,0.029859204748956807,2.9859204748956807
2021-04-12,ETHUSDT,2151.42,2203.46,2102.0,2137.69,579093.35694,288,288,0.0011682008690963711,-0.006374393531251067,True,0.03417895359861638,3.4178953598616375
2021-04-13,ETHUSDT,2137.86,2318.0,2135.53,2299.19,782608.6209,288,288,0.001536289675745326,0.07283108022697994,True,0.03919553132367676,3.9195531323676756
2021-04-14,ETHUSDT,2299.19,2447.29,2281.33,2432.6,972931.60866,288,288,0.0036514099292987174,0.05640375720793491,True,0.06042689739924364,6.042689739924364
2021-04-15,ETHUSDT,2432.59,2543.47,2400.0,2514.04,681950.96645,288,288,0.00187316587873667,0.032930376738246274,True,0.04328008639936697,4.328008639936697
2021-04-16,ETHUSDT,2514.04,2548.29,2300.0,2422.67,999163.75205,288,288,0.004030273287468701,-0.03702078318124537,True,0.06348443342638178,6.348443342638179
2021-04-17,ETHUSDT,2422.38,2495.0,2310.0,2317.6,624232.2556800001,288,288,0.002162908373496638,-0.044338070286195644,True,0.04650707874610743,4.6507078746107435
2021-04-18,ETHUSDT,2317.65,2340.0,1946.8,2235.64,1475383.69204,288,288,0.015064805727242489,-0.0360046269312395,True,0.1227387702693916,12.27387702693916
2021-04-19,ETHUSDT,2235.65,2300.0,2080.0,2161.12,820592.26555,288,288,0.003936214785017755,-0.03390093471144796,True,0.06273926031615096,6.273926031615096
2021-04-20,ETHUSDT,2161.12,2346.62,2055.0,2330.03,992240.809,258,257,,,False,,
2021-04-21,ETHUSDT,2330.26,2469.54,2235.16,2357.06,1177885.8617,288,288,0.004103177827935612,0.011533936687040922,True,0.06405605223502,6.4056052235020005
2021-04-22,ETHUSDT,2357.06,2644.47,2303.44,2397.94,2219344.1438,288,288,0.008526836637505406,0.017194955723345513,True,0.09234087197717707,9.234087197717706
2021-04-23,ETHUSDT,2397.94,2442.89,2107.0,2367.39,2504555.27883,288,288,0.012687732177214696,-0.01282195295610602,True,0.11263983388311036,11.263983388311036
2021-04-24,ETHUSDT,2367.39,2368.74,2154.8,2213.35,997688.94623,288,288,0.005078309680223683,-0.0672808775731168,True,0.07126225985908448,7.126225985908448
2021-04-25,ETHUSDT,2214.08,2356.64,2168.0,2320.49,857517.38218,232,231,,,False,,
2021-04-26,ETHUSDT,2320.44,2542.8,2303.64,2532.6,1076469.01367,288,288,0.004191091790103138,0.08746807276063653,True,0.06473864217067839,6.473864217067839
2021-04-27,ETHUSDT,2532.06,2680.0,2480.29,2666.13,771728.46451,288,288,0.0022597913756944527,0.051381539723857395,True,0.04753726302275356,4.753726302275356
2021-04-28,ETHUSDT,2666.13,2760.0,2559.44,2748.24,999383.1852,288,288,0.0030707607804075555,0.03033272403282637,True,0.05541444559325263,5.541444559325263
2021-04-29,ETHUSDT,2748.23,2798.0,2668.0,2757.04,863890.01069,288,288,0.0019396758809654398,0.0031969336691140327,True,0.0440417515655933,4.4041751565593295
2021-04-30,ETHUSDT,2757.04,2798.3,2723.09,2772.42,695339.20482,288,288,0.0012313957603116647,0.0055629445417414965,True,0.035091249056020575,3.5091249056020577
2021-05-01,ETHUSDT,2772.42,2954.28,2743.41,2944.77,690260.07741,288,288,0.0011373655537267504,0.06031013057980732,True,0.03372485068501787,3.372485068501787
2021-05-02,ETHUSDT,2944.83,2985.0,2852.26,2949.56,571982.5445,288,288,0.0009938596909322926,0.0016252911032893457,True,0.031525540295644305,3.1525540295644303
2021-05-03,ETHUSDT,2949.33,3454.0,2949.32,3431.04,1329088.0628,288,288,0.002869410395317119,0.15120741553197373,True,0.05356687778205035,5.356687778205035
2021-05-04,ETHUSDT,3431.04,3527.0,3160.0,3239.01,1826039.38558,288,288,0.008121329538477655,-0.05759569465990918,True,0.09011841952940394,9.011841952940394
2021-05-05,ETHUSDT,3239.01,3549.34,3200.23,3524.26,1174816.73588,288,288,0.003678489959663742,0.08440275759095171,True,0.060650556136475305,6.06505561364753
2021-05-06,ETHUSDT,3524.33,3605.4,3376.47,3489.73,920592.57706,288,288,0.003143092208234772,-0.009846115823277352,True,0.05606328752610546,5.606328752610546
2021-05-07,ETHUSDT,3489.74,3587.0,3353.23,3479.53,760544.64781,288,288,0.0022186523518684586,-0.0029271421307101855,True,0.04710257266719577,4.7102572667195775
2021-05-08,ETHUSDT,3479.79,3958.33,3449.27,3910.26,1130467.54852,288,288,0.0025603973035486062,0.11670664075614848,True,0.05060036861079775,5.060036861079775
2021-05-09,ETHUSDT,3910.26,3983.65,3726.08,3923.95,1000401.0082,288,288,0.0031368954153068065,0.0034949315718514904,True,0.05600799420892348,5.600799420892348
2021-05-10,ETHUSDT,3923.95,4208.0,3650.0,3945.88,1505897.92612,288,288,0.010744222583251627,0.005573197073654672,True,0.10365434184466962,10.365434184466963
2021-05-11,ETHUSDT,3946.63,4180.22,3771.64,4173.45,1095927.10403,288,288,0.004453429347888118,0.056071035288975994,True,0.06673401941954431,6.673401941954431
2021-05-12,ETHUSDT,4173.46,4372.72,3701.58,3823.21,1601842.74017,288,288,0.00869158166397194,-0.08765264799631563,True,0.09322865259120686,9.322865259120686
2021-05-13,ETHUSDT,3810.15,4034.77,3500.0,3717.91,2068708.17427,288,288,0.0210104326861611,-0.027928701444751132,True,0.1449497591793829,14.49497591793829
2021-05-14,ETHUSDT,3717.92,4173.28,3691.35,4075.01,1153390.42631,288,288,0.004399970168803842,0.09171151823394594,True,0.06633227094562527,6.633227094562527
2021-05-15,ETHUSDT,4075.02,4134.05,3632.0,3646.68,1039174.88082,288,288,0.005435796680968151,-0.11105603605137264,True,0.07372785552942762,7.372785552942762
2021-05-16,ETHUSDT,3646.24,3879.0,3343.06,3582.1,1324065.65875,288,288,0.007362903310114997,-0.017867944012731878,True,0.08580736163124349,8.58073616312435
2021-05-17,ETHUSDT,3581.81,3587.06,3102.0,3282.51,1904012.43998,288,288,0.010901439334071165,-0.08734084696477253,True,0.1044099580215947,10.44099580215947
2021-05-18,ETHUSDT,3282.25,3565.71,3240.0,3375.07,1287110.84143,288,288,0.00719988547438838,0.027807691201480977,True,0.08485213889106379,8.485213889106378
2021-05-19,ETHUSDT,3375.08,3441.73,1888.0,2438.92,4309836.31939,288,288,0.16396948135380135,-0.3248607464823099,True,0.40493145266057234,40.49314526605723
2021-05-20,ETHUSDT,2438.92,2990.05,2155.0,2768.62,2942777.9301,288,288,0.02972838206220833,0.1267936827452274,True,0.17241920444720862,17.24192044472086
2021-05-21,ETHUSDT,2767.87,2938.54,2101.0,2430.98,2727031.93514,288,288,0.029284294774738335,-0.13005453287997057,True,0.17112654608428915,17.112654608428915
2021-05-22,ETHUSDT,2430.98,2485.0,2145.0,2294.87,1684318.01157,288,288,0.01438820480523438,-0.05761827120514047,True,0.11995084328688307,11.995084328688307
2021-05-23,ETHUSDT,2295.45,2381.57,1728.74,2096.39,2914548.73125,288,288,0.03404250102762625,-0.09045937917550098,True,0.1845061002450224,18.45061002450224
2021-05-24,ETHUSDT,2096.63,2675.0,2079.94,2648.43,2186632.92245,288,288,0.0185876732359934,0.23375019374596526,True,0.13633661737036532,13.633661737036531
2021-05-25,ETHUSDT,2647.92,2750.0,2378.54,2705.11,2115349.50445,288,288,0.015297089670063444,0.021175565307593673,True,0.12368140389752796,12.368140389752796
2021-05-26,ETHUSDT,2705.1,2910.0,2643.0,2884.94,1583799.59251,288,288,0.007858788474132499,0.06436152561075172,True,0.08864980808852606,8.864980808852605
2021-05-27,ETHUSDT,2884.82,2889.74,2633.68,2742.23,1099029.91206,288,288,0.0064340361283737576,-0.050732644515116075,True,0.08021244372523353,8.021244372523354
2021-05-28,ETHUSDT,2742.23,2762.45,2327.38,2412.1,1554584.61362,288,288,0.009585929193234281,-0.12827372062630504,True,0.09790775859570211,9.79077585957021
2021-05-29,ETHUSDT,2412.34,2574.27,2204.1,2278.74,1379427.18851,288,288,0.008861160115189046,-0.056875078745050024,True,0.09413373526631696,9.413373526631696
2021-05-30,ETHUSDT,2278.74,2476.42,2180.53,2385.98,1151113.19883,288,288,0.005894655670913303,0.04598728278063101,True,0.0767766609778864,7.67766609778864
2021-05-31,ETHUSDT,2385.82,2720.0,2271.44,2706.15,1307958.04068,288,288,0.0054869179595680925,0.12591701917386267,True,0.07407373326333763,7.407373326333763
2021-06-01,ETHUSDT,2706.15,2740.0,2523.74,2634.57,1179577.10806,288,288,0.004942155947053436,-0.026806979763833602,True,0.07030046903864466,7.030046903864466
2021-06-02,ETHUSDT,2634.31,2802.99,2550.0,2706.22,970070.53563,288,288,0.002594206735491458,0.02683284643592062,True,0.05093335582397313,5.093335582397313
2021-06-03,ETHUSDT,2706.21,2891.95,2662.4,2857.25,1024290.89423,288,288,0.002778119243801399,0.05430679653869843,True,0.05270786700105971,5.270786700105972
2021-06-04,ETHUSDT,2857.25,2860.0,2552.0,2689.51,1188314.11191,288,288,0.004305301108080076,-0.060500602908093976,True,0.06561479336308297,6.561479336308297
2021-06-05,ETHUSDT,2689.54,2816.87,2552.23,2627.73,961824.12413,288,288,0.0036758938824706256,-0.02323866526922603,True,0.06062915043500631,6.062915043500631
2021-06-06,ETHUSDT,2627.63,2745.0,2614.0,2711.92,673792.69369,288,288,0.0016873743214562054,0.03153651549973774,True,0.04107766207388397,4.107766207388397
2021-06-07,ETHUSDT,2711.92,2847.55,2570.0,2592.05,1152128.07856,288,288,0.0029511240109445377,-0.04520780269055372,True,0.054324248830007194,5.432424883000719
2021-06-08,ETHUSDT,2592.05,2620.99,2304.91,2507.23,1693747.42759,288,288,0.006232795437176268,-0.033270510340152756,True,0.07894805530965451,7.894805530965451
2021-06-09,ETHUSDT,2507.43,2626.63,2405.28,2610.18,1276718.24011,288,288,0.0054201812659882866,0.040240626386552576,True,0.07362188034808868,7.362188034808868
2021-06-10,ETHUSDT,2610.2,2624.46,2425.11,2471.09,741237.49926,288,288,0.0024113440351012446,-0.05475983562962887,True,0.04910543793818811,4.910543793818811
2021-06-11,ETHUSDT,2471.01,2497.99,2321.37,2354.01,587364.27358,288,288,0.002151691141410265,-0.04853909192677785,True,0.0463863249396874,4.63863249396874
2021-06-12,ETHUSDT,2354.09,2454.53,2256.22,2370.74,767439.4984,288,288,0.00295952128628013,0.007081885780931496,True,0.05440148239046552,5.440148239046552
2021-06-13,ETHUSDT,2370.64,2548.41,2308.41,2509.33,715948.75986,288,288,0.0021662107444527074,0.05681364254166341,True,0.0465425691647196,4.65425691647196
2021-06-14,ETHUSDT,2509.33,2609.17,2461.0,2580.77,684183.55622,288,288,0.0014868134890990252,0.02807201877868522,True,0.038559220545791965,3.8559220545791963
2021-06-15,ETHUSDT,2580.58,2640.0,2507.7,2543.54,599826.64933,288,288,0.001566846745458402,-0.014530992500363804,True,0.03958341503026744,3.9583415030267437
2021-06-16,ETHUSDT,2543.55,2556.19,2351.18,2367.89,624741.78358,288,288,0.001639592339528377,-0.07155754827824155,True,0.040491879920897436,4.049187992089744
2021-06-17,ETHUSDT,2368.02,2460.5,2306.0,2373.28,560667.58566,288,288,0.001571413190066121,0.0022737013530689776,True,0.039641054351090624,3.9641054351090625
2021-06-18,ETHUSDT,2373.28,2378.0,2139.0,2234.09,778905.2019699999,288,288,0.0026033777962688495,-0.06043897827598592,True,0.051023306402749415,5.102330640274942
2021-06-19,ETHUSDT,2234.09,2278.82,2161.67,2164.67,496872.24997,288,288,0.0018018281191350613,-0.03156606142285026,True,0.04244794599430061,4.244794599430061
2021-06-20,ETHUSDT,2165.34,2280.01,2040.68,2243.47,743883.64741,288,288,0.002468670927733223,0.03575584948671884,True,0.049685721568004056,4.9685721568004055
2021-06-21,ETHUSDT,2243.49,2260.16,1865.54,1885.49,1629819.66576,288,288,0.010504854341911018,-0.17383604031182265,True,0.10249319168564816,10.249319168564815
2021-06-22,ETHUSDT,1885.27,1998.0,1700.48,1879.28,1695338.08052,288,288,0.009304690919714054,-0.0032990093058492317,True,0.0964608258295255,9.64608258295255
2021-06-23,ETHUSDT,1879.29,2045.0,1821.95,1968.14,918612.30494,288,288,0.004470988399966844,0.04620020954786852,True,0.06686544997206587,6.686544997206586
2021-06-24,ETHUSDT,1967.95,2036.61,1884.79,1989.52,701231.67478,288,288,0.0023617672978949477,0.01080446930015647,True,0.04859801742761682,4.8598017427616815
2021-06-25,ETHUSDT,1989.53,2019.99,1791.22,1808.82,858808.54767,288,288,0.0044369035878755155,-0.09521870463650148,True,0.06661008623230806,6.661008623230806
2021-06-26,ETHUSDT,1808.97,1852.8,1717.32,1829.64,832315.14904,288,288,0.003851806481738116,0.011444527214783803,True,0.062062923567441745,6.206292356744174
2021-06-27,ETHUSDT,1829.84,1984.5,1804.26,1982.28,696055.79307,288,288,0.002981250650754482,0.08012847118323518,True,0.054600830128803735,5.460083012880373
2021-06-28,ETHUSDT,1982.27,2145.0,1960.52,2084.41,1044244.68308,288,288,0.0033052443984600607,0.050238144212159844,True,0.05749125497377893,5.749125497377893
2021-06-29,ETHUSDT,2084.42,2245.0,2073.57,2165.33,831257.23277,288,288,0.002284725192271207,0.038086933196143494,True,0.04779879906724861,4.779879906724862
2021-06-30,ETHUSDT,2165.46,2287.78,2087.99,2275.68,910583.6032,288,288,0.00312665500237317,0.04970613405856422,True,0.05591650026935851,5.5916500269358504
2021-07-01,ETHUSDT,2275.68,2275.93,2073.12,2106.41,787865.25137,288,288,0.003425468571241821,-0.07729383221470239,True,0.05852750269097274,5.852750269097274
2021-07-02,ETHUSDT,2106.41,2160.0,2018.5,2154.13,672282.37476,288,288,0.0022471231459897513,0.022401853119901123,True,0.04740383049912476,4.740383049912476
